slug,name,batch,batch_year,status,team_size,yc_top_company,ai_relation,primary_theme,subtheme,vertical,is_agent,target_customer,one_liner,total_raised_usd_m,valuation_usd_m,outcome_details,label_confidence
surebright,SureBright,Summer 2024,2024,Active,35,0,ai_enabled,vertical_other,insurance,insurance,0,smb,Apple Care-like warranty program for every retailer ,2.5,,,0.75
symphony,Symphony,Fall 2024,2024,Active,5,0,ai_native,hr_recruiting,corporate_l_and_d,,0,enterprise,Voice AI sims for next-gen employee training,,,,0.85
synth-3,Synth,Fall 2024,2024,Active,2,0,ai_infrastructure,data_ml_ops,prompt_ops,,0,developers,Prompt and Context Optimization for Coding Agents,,,,0.8
syntra,Syntra,Summer 2024,2024,Active,10,0,ai_native,healthcare,rcm_billing,healthcare,1,smb,Medical chart intelligence,,,,0.9
tabula,Tabula,Summer 2024,2024,Active,13,0,ai_native,finance_accounting,bookkeeping,,1,smb,Autonomous Accounting Software,,,,0.9
tamarind-bio,Tamarind Bio,Winter 2024,2024,Active,20,0,ai_infrastructure,bio_science,drug_discovery,science_biotech,0,enterprise,AI Inference Platform for Drug Discovery,13.6,,,0.9
tandem-2,Tandem,Summer 2024,2024,Active,22,0,ai_enabled,vertical_other,real_estate_proptech,real_estate,0,smb,AI-native office leasing broker,6.1,,,0.85
taxgpt,TaxGPT,Summer 2024,2024,Active,45,0,ai_native,finance_accounting,tax_audit,,0,smb,AI tax assistant for professionals and businesses,4.6,,,0.9
tekton-dynamics,Tekton Dynamics,Winter 2024,2024,Active,3,0,ai_native,robotics,industrial_automation,manufacturing,0,enterprise,AI control layer for welding robots,,,,0.9
terrakotta,Terrakotta,Winter 2024,2024,Active,5,0,ai_native,sales_marketing,outbound_voicemail,real_estate,0,smb,AI platform for phone-first sellers,,,,0.85
the-forecasting-company,The Forecasting Company,Summer 2024,2024,Active,7,0,ai_native,foundation_models,time_series_models,,0,enterprise,Foundation models for time series,,,,0.75
the-synthesis-company,The Synthesis Company,Summer 2024,2024,Active,1,0,ai_native,search_knowledge,deep_research,science_biotech,0,enterprise,100x faster scientific evidence synthesis,,,,0.8
theseus,Theseus,Summer 2024,2024,Active,7,0,ai_enabled,defense_gov,gps_denied_navigation,defense,0,government,GPS Denied Navigation for Drones,,,,0.8
thorntale,Thorntale,Winter 2024,2024,Inactive,2,0,ai_native,productivity_assistants,presentation_drafting,,0,mixed_b2b,"The world's best presentation editor, powered by AI.",,,,0.9
thunder-compute,Thunder Compute,Summer 2024,2024,Active,9,0,ai_infrastructure,model_infra,gpu_cloud_compute,,0,developers,VMware for GPUs,,,,0.9
thyme,Thyme,Summer 2024,2024,Acquired,2,0,ai_enabled,vertical_other,fintech_banking,fintech,0,smb,The OS for financial advisors,,,"YC lists as Acquired; website says 'Thyme is now Hazel', created with custodian Altruist (AI for wealth professionals); terms/date undisclosed",0.75
tiny,Tiny,Fall 2024,2024,Active,3,0,ai_native,vertical_other,supply_chain_manufacturing,manufacturing,1,smb,A new kind of ERP system for factories,,,,0.85
tivara,Tivara,Summer 2024,2024,Active,2,0,ai_native,healthcare,healthcare_admin,healthcare,1,smb,The AI workforce for medical groups,,,,0.7
toma,Toma,Winter 2024,2024,Active,20,0,ai_native,vertical_other,automotive_dealers,automotive,1,smb,AI for Underserved Industries,17,,,0.9
toolify,Toolify,Winter 2024,2024,Inactive,2,0,ai_native,coding_devtools,prompt_to_app_builders,,0,developers,Build internal tools with AI,,,,0.8
topo,Topo,Winter 2024,2024,Active,12,0,ai_native,sales_marketing,sdr_outbound_agents,,1,mixed_b2b,All-in-one AI platform  for outbound sales,,,,0.95
tower,Tower,Winter 2024,2024,Active,3,0,ai_native,legal_compliance,ma_due_diligence,legal,0,enterprise,M&A due diligence platform powered by AI,,,,0.75
tracecat,Tracecat,Winter 2024,2024,Active,,0,ai_native,security,ai_soc_secops,,1,enterprise,The open source AI-native security automation platform,,,,0.9
tradeflow,TradeFlow,Summer 2024,2024,Active,2,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,AI-powered settlement for financial securities,,,,0.8
trellis-ai,Trellis AI,Winter 2024,2024,Active,34,0,ai_native,healthcare,rcm_prior_auth,healthcare,0,mixed_b2b,Accelerate Medication Access with AI,,,,0.5
trieve,Trieve,Winter 2024,2024,Acquired,7,0,ai_infrastructure,data_ml_ops,rag_retrieval_vector_infra,,0,developers,"All-in-one API for search, RAG, & recommendations",3.5,,"Acquired by Mintlify, announced 2025-07-16 (price undisclosed); Trieve product sunset 2025-11-01 and codebase relicensed MIT open source.",0.95
trueclaim,TrueClaim,Winter 2024,2024,Active,10,0,ai_enabled,healthcare,claims_administration,healthcare,0,enterprise,"Transparent, AI-powered healthcare TPA.",,,,0.8
tuesday-labs,Tuesday Labs,Winter 2024,2024,Active,7,0,ai_native,robotics,service_robots,,0,consumer,Delightful robots,,,,0.75
tusk,Tusk,Winter 2024,2024,Acquired,4,0,ai_native,coding_devtools,ai_testing_qa,,1,developers,AI agent that generates unit and integration tests,,,"Listed Acquired by YC; acquirer undisclosed. Product sunset 2026-06-10, customers referred to Cognition's Devin; team teased 'big news coming soon'.",0.95
typa,Typa,Summer 2024,2024,Active,2,0,ai_native,sales_marketing,marketing_content,,0,smb,The content engine that wins attention and drives growth.,,,,0.85
ultra,Ultra,Summer 2024,2024,Active,4,0,ai_native,robotics,industrial_automation,manufacturing,0,enterprise,"Practical, general-purpose robots for repetitive industrial tasks",,,,0.85
unbound,Unbound,Summer 2024,2024,Active,7,0,ai_infrastructure,security,privacy_dlp_ai_governance,,0,enterprise,Use AI tools without fear of data leakage,,,,0.75
undermind,Undermind,Summer 2024,2024,Active,,0,ai_native,search_knowledge,scientific_deep_research,science_biotech,1,mixed_b2b,An AI agent for scientific research,,,,0.9
understood-care,Understood Care,Summer 2024,2024,Active,7,0,ai_enabled,healthcare,care_navigation,healthcare,0,consumer,Healthcare personal assistants for Medicare patients.,,,,0.75
unsloth-ai,Unsloth AI,Summer 2024,2024,Active,8,0,ai_infrastructure,model_infra,fine_tuning_rl,,0,developers,Open-Source Reinforcement Learning (RL) & Fine-tuning for LLMs.,,,,0.95
unusual,Unusual,Fall 2024,2024,Active,4,0,ai_native,sales_marketing,agent_seo,,0,enterprise,Market to AI agents,,,,0.85
upsolve-ai,Upsolve AI,Winter 2024,2024,Active,5,0,ai_infrastructure,agent_infra,data_agent_platform,,0,enterprise,Deploy trustworthy data agent that know your business,,,,0.75
usul,Usul,Summer 2024,2024,Active,15,0,ai_native,defense_gov,govtech,government,0,mixed_b2b,AI Platform for Winning Defense & Government Contracts,,,,0.8
variant,Variant,Fall 2024,2024,Active,5,0,ai_native,creative_media,design_generation,,0,mixed_b2b,Creative intelligence,,,,0.4
veles,Veles,Winter 2024,2024,Active,5,0,ai_native,sales_marketing,cpq_revops,,1,smb,CPQ for humans and agents,,,,0.85
vendra,Vendra,Summer 2024,2024,Active,7,0,ai_enabled,vertical_other,supply_chain_manufacturing,manufacturing,0,enterprise,"Custom Parts, Manufactured in America 🇺🇸",,,,0.6
vera-health,Vera Health,Summer 2024,2024,Active,6,0,ai_native,healthcare,clinical_decision_support,healthcare,0,enterprise,AI-powered clinical decision support for healthcare providers,,,,0.85
verse-therapy,Verse Therapy,Winter 2024,2024,Acquired,3,0,ai_enabled,healthcare,care_delivery_marketplace,healthcare,0,consumer,Connecting All Ages with Speech Language Pathologists,,,Joined Beaming Health (autism/pediatric care platform) per banner on versetherapy.com; date and terms undisclosed,0.7
vespper,Vespper,Fall 2024,2024,Active,2,0,ai_infrastructure,agent_infra,tool_mcp_integration,,0,developers,The best DOCX MCP for agents to edit microsoft word documents,,,,0.9
vibe,Vibe,Summer 2024,2024,Active,2,0,ai_native,coding_devtools,prompt_to_app_builder,,1,mixed_b2b,Making everyone a software engineer,,,,0.85
vibrant-labs,Vibrant Labs,Winter 2024,2024,Active,6,0,ai_infrastructure,data_ml_ops,rl_environments_evals,,0,developers,Autonomously scaling environments,,,,0.8
videogen,VideoGen,Summer 2024,2024,Active,6,0,ai_native,creative_media,video_generation,,0,mixed_b2b,"Create professional videos in minutes with AI, online or via API",,,,0.95
voicepanel,Voicepanel,Winter 2024,2024,Active,5,0,ai_enabled,vertical_other,other_industry,,0,mixed_b2b,Build with conviction,,,,0.5
void,Void,Summer 2024,2024,Active,2,0,ai_native,coding_devtools,ai_ide,,0,developers,The open source Cursor alternative,,,,0.95
voker,Voker,Summer 2024,2024,Active,6,0,ai_infrastructure,agent_infra,agent_observability,,0,developers,The Agent Analytics Platform,,,,0.85
vortexify,Vortexify,Fall 2024,2024,Active,2,0,ai_native,workflow_automation,no_code_ai_automation,,1,enterprise,Build full-stack applications for business operations with AI,,,,0.75
voxops-ai,VoxOps AI,Winter 2024,2024,Active,6,0,ai_native,vertical_other,automotive_dealers,automotive,1,smb,Voice AI for Automotive,,,,0.85
wavelength,Wavelength,Winter 2024,2024,Active,3,0,ai_native,customer_support,cx_analytics,,1,mixed_b2b,Build Magical Customer Experiences,,,,0.7
weave-robotics,Weave Robotics,Summer 2024,2024,Active,10,0,ai_native,robotics,service_robots,,0,consumer,Personal robots for the home--that ship in 2025,,,,0.9
weel,Weel,Summer 2024,2024,Active,4,0,ai_enabled,consumer,driving_safety_app,automotive,0,consumer,GPS & dashcam smartphone app,,,,0.7
whip,Whip,Winter 2024,2024,Active,6,0,ai_native,consumer,social_creation,media,0,consumer,A social feed for interactive AI Creations,,,,0.7
wordware,Wordware,Summer 2024,2024,Active,15,0,ai_native,workflow_automation,ai_employees,,1,mixed_b2b,AI agents you can rely on,,,,0.7
wuri,Wuri,Winter 2024,2024,Inactive,7,0,ai_enabled,consumer,entertainment_reading,media,0,consumer,"App to read fiction stories as visual novels with images, videos,…",,,,0.6
xtraffic,XTraffic,Summer 2024,2024,Active,3,0,ai_enabled,defense_gov,govtech,government,0,government,Technology for cities to automate and manage their traffic lights.,,,,0.65
yarn-2,Yarn,Winter 2024,2024,Active,6,0,ai_native,creative_media,video_generation_editing,,0,mixed_b2b,Yarn is the video product for agentic GTM teams.,,,,0.7
yondu,Yondu,Winter 2024,2024,Active,12,0,ai_native,robotics,warehouse_automation,logistics,0,enterprise,Robots to Automate Fulfillment,,,,0.9
yoneda-labs,Yoneda Labs,Winter 2024,2024,Active,3,0,ai_native,bio_science,materials_chemistry,science_biotech,0,enterprise,Foundation Model for Chemical Manufacturing,,,,0.9
zeit-ai,Zeit AI,Summer 2024,2024,Active,12,0,ai_native,data_ml_ops,data_pipelines_scraping,,1,mixed_b2b,The autonomous data engineer for the mid-market,,,,0.65
zep-ai,Zep AI,Winter 2024,2024,Active,5,0,ai_infrastructure,agent_infra,agent_memory,,0,developers,Agent Context Is Hard. We Fixed It.,,,,0.95
zeropath,ZeroPath,Summer 2024,2024,Active,10,0,ai_native,security,appsec_code_security,,1,developers,Automatically find and fix your software vulnerabilities,,,,0.9
zeroframe,Zeroframe,Fall 2024,2024,Inactive,2,0,ai_native,other_ai,unknown,,0,mixed_b2b,Pushing the boundaries of AI,,,,0.3
zettascale,Zettascale,Summer 2024,2024,Active,2,0,ai_infrastructure,hardware_semis,ai_chips_accelerators,,0,enterprise,Energy efficient chips for AI,,,,0.9
zoa-research,Zoa Research,Summer 2024,2024,Active,5,0,ai_native,foundation_models,forecasting_models,,0,mixed_b2b,Powerful quantitative forecasting models,,,,0.6
zuni,Zuni,Summer 2024,2024,Active,1,0,ai_native,workflow_automation,ai_employees,,1,mixed_b2b,AI agents for high-value professional work,,,,0.75
attimet,attimet,Fall 2024,2024,Active,3,0,ai_native,vertical_other,fintech_banking,fintech,0,other,we predict stuff,,,,0.4
autarc,autarc,Summer 2024,2024,Active,30,0,ai_native,vertical_other,trades_home_services,trades,1,smb,autarc is the agentic OS for energy installers.,,,,0.8
bluedoor,bluedoor,Summer 2024,2024,Active,1,0,ai_infrastructure,data_ml_ops,data_apis_for_ai,,0,developers,"The world's data, ready for AI",,,,0.6
camelai,camelAI,Winter 2024,2024,Active,3,0,ai_native,data_ml_ops,ai_data_analytics,,0,mixed_b2b,Unlimited inference at $5 per stream,,,,0.4
camfer,camfer,Summer 2024,2024,Active,4,0,ai_native,vertical_other,construction_engineering,manufacturing,0,mixed_b2b,Building the world’s first AI mechanical engineer.,,,,0.7
cmux,cmux,Summer 2024,2024,Active,3,0,ai_enabled,coding_devtools,terminal_for_agents,,0,developers,Open source applied AI lab building next-gen devtools,,,,0.75
crmcopilot,crmCopilot,Winter 2024,2024,Inactive,2,0,ai_native,sales_marketing,crm_ai,,0,mixed_b2b,Give Salesforce the AI upgrade it deserves,,,,0.9
d_model,d_model,Summer 2024,2024,Active,20,0,ai_infrastructure,data_ml_ops,interpretability,,0,developers,Look inside the model,,,,0.5
deepsilicon,deepsilicon,Summer 2024,2024,Inactive,2,0,ai_infrastructure,hardware_semis,ai_chips_accelerators,,0,mixed_b2b,Software and hardware to run neural networks faster and cheaper,,,,0.8
ego,ego,Winter 2024,2024,Active,9,0,ai_native,consumer,companions_social,,0,consumer,AI applied research lab building synthetic sapience; human-like AI,,,,0.65
et-al,et al.,Summer 2024,2024,Active,2,0,ai_native,search_knowledge,research_assistants,,0,consumer,Feed of insights extracted from your go-to sources using LLMs.,,,,0.75
expand-ai,expand.ai,Summer 2024,2024,Active,2,0,ai_infrastructure,data_ml_ops,data_pipelines_scraping,,0,developers,Turn any website into an API.,,,,0.85
floatingpoint,floatingpoint,Winter 2024,2024,Active,,0,ai_infrastructure,data_ml_ops,vision_datasets_evals,,0,developers,Datasets and evals to push the frontier of visual intelligence.,,,,0.9
ideate-xyz,ideate.xyz,Summer 2024,2024,Active,2,0,ai_native,creative_media,3d_game_assets,media,0,mixed_b2b,ideate.xyz is an AI-powered 3D art suite on the web,,,,0.9
ion-design,ion design,Winter 2024,2024,Active,3,0,ai_native,sales_marketing,ads_growth_cro,retail,1,mixed_b2b,AI Website platform that grows revenue automatically,,,,0.8
kater-ai,kater.ai,Winter 2024,2024,Active,3,0,ai_native,search_knowledge,ai_data_analyst,,1,enterprise,Deliver complete data analysis from a single question,,,,0.65
mdhub,mdhub,Summer 2024,2024,Active,15,0,ai_native,healthcare,behavioral_health_os,healthcare,1,smb,AI-native operating system for behavioral health clinics.,,,,0.85
ncompass-technologies,nCompass Technologies,Winter 2024,2024,Active,3,0,ai_native,coding_devtools,performance_optimization_agent,,1,developers,Optimize performance on GPUs - 10x faster,,,,0.75
omnidock,omnidock,Summer 2024,2024,Active,1,0,ai_enabled,vertical_other,retail_ecommerce_b2b,retail,0,smb,OS for global e-commerce expansion of brands & manufacturers,,,,0.6
pap,pap!,Summer 2024,2024,Active,3,0,ai_native,consumer,personal_consumer_finance,,1,consumer,"Agents that earn consumers dollars when they shop, travel, and live.",,,,0.85
supercontrast,supercontrast,Fall 2024,2024,Inactive,2,0,ai_native,creative_media,image_design_gen,,0,mixed_b2b,AI Co-Pilot for Design,,,,0.85
sync-2,sync.,Winter 2024,2024,Active,13,0,ai_native,creative_media,video_gen_editing,media,0,mixed_b2b,AI lipsync tool for video content creators,,,,0.9
telli,telli,Fall 2024,2024,Active,16,0,ai_native,voice_ai,phone_call_agents,,1,mixed_b2b,AI phone agents that convert,,,,0.9
vly-ai-2,vly.ai,Fall 2024,2024,Active,3,0,ai_native,coding_devtools,prompt_to_app_builders,,1,mixed_b2b,The Lovable & Replit killers,,,,0.95
winfunc,winfunc,Summer 2024,2024,Active,2,0,ai_native,security,pentest_agents,,1,mixed_b2b,ai-native security engineering for mission critical codebases,,,,0.9
x1,x1,Fall 2024,2024,Active,5,0,ai_native,coding_devtools,prompt_to_app,,0,consumer,AI app builder for creating and launching iPhone apps,,,,0.9
angstrom-ai,Ångström AI,Summer 2024,2024,Active,5,0,ai_native,bio_science,molecular_simulation,science_biotech,0,enterprise,Gen AI molecular simulations that reproduce wetlab results,,,,0.9
1stcollab,1stCollab,Winter 2023,2023,Active,11,0,ai_enabled,sales_marketing,influencer_marketing,,0,mixed_b2b,Performance-Optimized Influencer Marketing at Scale,,,,0.8
222,222,Winter 2023,2023,Active,23,0,ai_enabled,consumer,social_matching,,0,consumer,the AI social facilitator for offline human to human interactions,2.5,,,0.7
aivideo-com,AIVideo.com,Summer 2023,2023,Active,12,0,ai_native,creative_media,video_generation,media,0,mixed_b2b,Superhuman video production as a service,,,,0.7
accend,Accend,Summer 2023,2023,Active,18,0,ai_native,vertical_other,fintech_banking,fintech,1,enterprise,AI agents for commercial underwriting at banks and fintechs,,,,0.85
adri-ai,Adri AI,Winter 2023,2023,Active,3,0,ai_native,coding_devtools,sap_development_agents,,1,enterprise,Your AI Partner for SAP Development,,,,0.85
agentcollect,AgentCollect,Summer 2023,2023,Active,42,0,ai_native,finance_accounting,ar_collections,,1,enterprise,B2B debt collection powered by AI agents,,,,0.85
aglide,Aglide,Summer 2023,2023,Active,6,0,ai_enabled,security,identity_access,,0,enterprise,Connect every disconnected app to your SSO.,,,,0.7
aisdr,AiSDR,Summer 2023,2023,Active,5,0,ai_native,sales_marketing,sdr_outbound_agents,,1,mixed_b2b,AI sales prospecting. Replace your SDR with AiSDR,,,,0.95
